Id,PostType,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"60130","Question","2019-09-12 19:16:28","1","27","<machine-learning><python>","0",""
"60132","Answer","2019-09-12 22:47:23","1","","","",""
"60133","Question","2019-09-12 22:53:42","1","286","<python><classification><bigdata><multilabel-classification><jupyter>","0",""
"60134","Answer","2019-09-13 02:28:08","13","","","",""
"60136","Answer","2019-09-13 03:44:52","0","","","",""
"60137","Answer","2019-09-13 03:56:49","3","","","",""
"60139","Question","2019-09-13 04:07:16","4","362","<python><keras><tensorflow><image-classification>","2","1"
"48194","Answer","2019-03-29 07:36:22","7","","","",""
"48196","Answer","2019-03-29 08:12:50","1","","","",""
"48197","Question","2019-03-29 08:33:59","1","34","<machine-learning><deep-learning><object-detection>","2","1"
"48199","Question","2019-03-29 08:46:38","1","63","<deep-learning><speech-to-text>","1",""
"48200","Answer","2019-03-29 09:10:24","1","","","",""
"48201","Question","2019-03-29 09:13:47","1","120","<machine-learning><python><clustering>","2",""
"48202","Answer","2019-03-29 09:23:04","3","","","",""
"48203","Question","2019-03-29 09:32:51","0","303","<keras><lstm>","1",""
"48204","Answer","2019-03-29 09:45:03","0","","","",""
"48205","Answer","2019-03-29 09:58:23","1","","","",""
"48208","Question","2019-03-29 10:37:17","1","373","<machine-learning><decision-trees><information-theory>","1","1"
"48209","Answer","2019-03-29 10:55:43","0","","","",""
"48210","Answer","2019-03-29 11:07:08","1","","","",""
"48211","Question","2019-03-29 11:21:18","1","154","<machine-learning><neural-network><deep-learning><keras><lstm>","0",""
"48216","Question","2019-03-29 12:28:33","1","1433","<machine-learning><neural-network><deep-learning><cnn><convolution>","2","0"
"48219","Question","2019-03-29 14:00:59","1","237","<tensorflow>","0",""
"48220","Answer","2019-03-29 14:23:46","1","","","",""
"48221","Answer","2019-03-29 14:26:06","4","","","",""
"48222","Question","2019-03-29 14:26:47","2","80","<neural-network><training><outlier>","1","1"
"48223","Question","2019-03-29 16:40:23","1","89","<machine-learning><neural-network><deep-learning><tensorflow>","1","1"
"48224","Answer","2019-03-29 17:21:33","2","","","",""
"48226","Question","2019-03-29 17:28:04","1","29","<regression>","0",""
"48228","Question","2019-03-29 17:30:33","1","381","<keras>","1",""
"48229","Answer","2019-03-29 17:34:33","1","","","",""
"48230","Answer","2019-03-29 18:16:42","2","","","",""
"48232","Answer","2019-03-29 18:43:18","2","","","",""
"48234","Question","2019-03-29 19:18:44","1","144","<machine-learning><data><distance><k-nn>","2",""
"48235","Question","2019-03-29 20:53:23","0","58","<machine-learning><data><distance><k-nn>","1",""
"48236","Question","2019-03-29 21:07:04","0","1145","<machine-learning><scikit-learn><machine-learning-model>","1",""
"48237","Answer","2019-03-29 21:21:04","0","","","",""
"48238","Answer","2019-03-29 22:13:57","0","","","",""
"48239","Question","2019-03-29 22:21:37","1","106","<machine-learning><data-mining><data><algorithms><association-rules>","0",""
"48240","ModeratorNomination","2019-03-30 00:11:12","0","","","",""
"48242","Question","2019-03-30 01:32:37","1","133","<keras>","1",""
"48246","Question","2019-03-30 06:11:20","4","10303","<machine-learning><tensorflow><accuracy><metric><f1score>","4","1"
"48247","Answer","2019-03-30 06:47:37","1","","","",""
"48248","Answer","2019-03-30 07:17:31","0","","","",""
"48249","Answer","2019-03-30 08:19:56","1","","","",""
"48250","Question","2019-03-30 08:25:31","0","8792","<pandas>","1",""
"48251","Answer","2019-03-30 08:45:35","0","","","",""
"48252","Answer","2019-03-30 08:46:54","3","","","",""
"48253","Question","2019-03-30 09:39:19","0","807","<keras><tensorflow>","1",""
"48254","Answer","2019-03-30 09:59:22","0","","","",""
"48255","Question","2019-03-30 10:05:14","1","439","<machine-learning><optimization><gradient-descent>","1",""
"48256","Answer","2019-03-30 10:21:19","1","","","",""
"48257","Question","2019-03-30 11:59:39","2","74","<machine-learning><pac-learning>","1",""
"48261","Answer","2019-03-30 14:52:52","1","","","",""
"48262","Question","2019-03-30 15:46:21","2","1675","<python><tensorflow><cnn><image-preprocessing>","1",""
"48263","Question","2019-03-30 15:47:51","1","98","<machine-learning><neural-network><gradient-descent>","1",""
"48264","Question","2019-03-30 16:04:38","2","78","<classification><self-study>","1",""
"48265","Answer","2019-03-30 16:19:38","0","","","",""
"48266","Answer","2019-03-30 16:47:45","1","","","",""
"48269","Question","2019-03-30 17:19:33","4","987","<machine-learning><random-forest><decision-trees>","1","2"
"48270","Question","2019-03-30 17:47:13","0","32","<machine-learning><neural-network><classification>","1",""
"48271","Question","2019-03-30 18:25:50","0","45","<machine-learning><python><nlp>","0","0"
"48272","Answer","2019-03-30 19:10:08","1","","","",""
"48273","Question","2019-03-30 19:19:46","2","93","<machine-learning><python><keras><tensorflow>","1",""
"48274","Question","2019-03-30 19:42:03","1","493","<word2vec><similarity><nlp><information-retrieval><similar-documents>","0","1"
"48275","Answer","2019-03-30 19:42:19","2","","","",""
"48279","Question","2019-03-30 22:29:30","1","331","<keras><scikit-learn><mlp>","2",""
"48281","Answer","2019-03-31 00:56:35","2","","","",""
"48282","Question","2019-03-31 02:03:57","1","359","<python><data-mining><cross-validation>","0",""
"48283","Answer","2019-03-31 02:13:29","1","","","",""
"48285","Answer","2019-03-31 05:45:42","2","","","",""
"48286","Question","2019-03-31 05:54:52","1","1067","<classification><clustering><multilabel-classification><labels>","1",""
"48287","Question","2019-03-31 10:51:35","1","1288","<python><tensorflow><dataset><annotation>","0",""
"48288","Question","2019-03-31 11:33:53","1","494","<apache-hadoop>","0",""
"48289","Question","2019-03-31 11:53:14","1","142","<machine-learning><nlp><data-science-model><nltk>","0",""
"48290","Question","2019-03-31 12:57:04","2","128","<machine-learning><classification><clustering><statistics>","2",""
"48291","Answer","2019-03-31 13:14:33","2","","","",""
"48292","Question","2019-03-31 13:46:33","1","105","<dataset><audio-recognition><speech-to-text>","1",""
"48293","Question","2019-03-31 14:02:59","3","87","<pandas><data>","1",""
"48294","Question","2019-03-31 14:28:26","6","1755","<feature-selection><random-forest><feature-engineering>","3","1"
"60140","Answer","2019-09-13 06:18:54","1","","","",""
"60142","Answer","2019-09-13 07:39:52","1","","","",""
"60146","Question","2019-09-13 09:28:35","2","482","<outlier>","3",""
"60148","Answer","2019-09-13 09:35:56","1","","","",""
"60150","Answer","2019-09-13 09:47:15","0","","","",""
"60152","Answer","2019-09-13 10:30:11","0","","","",""
"60156","Answer","2019-09-13 11:26:40","0","","","",""
"60157","Question","2019-09-13 11:42:24","1","19","<python><deep-learning><pytorch>","0",""
"60158","Answer","2019-09-13 12:09:21","0","","","",""
"60164","Question","2019-09-13 15:17:47","0","43","<r>","0","0"
"60166","Answer","2019-09-13 17:03:10","0","","","",""
"60168","Answer","2019-09-13 18:00:10","3","","","",""
"60169","Question","2019-09-13 18:34:31","1","95","<machine-learning><python><keras><cnn><image-classification>","1","1"
"60170","Question","2019-09-13 19:02:24","2","79","<machine-learning><neural-network><keras><regression>","1","1"
"60172","Answer","2019-09-13 21:11:53","3","","","",""
"60174","Question","2019-09-13 22:46:40","1","57","<pandas>","1",""
"60176","Answer","2019-09-14 00:03:12","1","","","",""
"60178","Question","2019-09-14 00:29:17","1","278","<r>","1","1"
"60179","Question","2019-09-14 02:24:03","0","182","<machine-learning><image-preprocessing>","0",""
"60180","Question","2019-09-14 08:32:57","1","30","<python><data-cleaning>","1",""
"60181","Answer","2019-09-14 09:29:16","2","","","",""
"60183","Question","2019-09-14 09:52:33","-1","42","<neural-network><keras>","1",""
"60186","Answer","2019-09-14 10:25:49","1","","","",""
"60189","Answer","2019-09-14 12:17:44","0","","","",""
"60190","Question","2019-09-14 12:25:34","3","68","<machine-learning><r><feature-selection>","0","0"
"60192","Question","2019-09-14 13:21:56","1","486","<machine-learning><normalization><data-analysis>","4",""
"60193","Answer","2019-09-14 13:42:29","0","","","",""
"60194","Question","2019-09-14 14:32:17","1","83","<classification><feature-selection><multiclass-classification><multilabel-classification>","2","1"
"60195","Answer","2019-09-14 14:35:26","1","","","",""
"60196","Answer","2019-09-14 14:49:13","1","","","",""
"60197","Answer","2019-09-14 15:03:53","1","","","",""
"60198","Answer","2019-09-14 15:25:09","1","","","",""
"60199","Answer","2019-09-14 15:56:52","1","","","",""
"60201","Question","2019-09-14 18:00:57","1","48","<machine-learning><optimization><data-science-model><expectation-maximization><gmm>","1",""
"60202","Question","2019-09-14 18:14:22","1","65","<reinforcement-learning>","0",""
"60204","Question","2019-09-14 20:20:36","3","63","<clustering><unsupervised-learning><image-preprocessing><noise>","0",""
"60205","Question","2019-09-14 23:28:38","1","145","<machine-learning><regularization><mnist>","0",""
"60206","Answer","2019-09-15 00:10:17","0","","","",""
"60207","Question","2019-09-15 00:15:02","3","155","<machine-learning><neural-network><keras><optimization>","3",""
"60208","Question","2019-09-15 00:32:09","1","346","<python><classification><xgboost>","1",""
"60210","Answer","2019-09-15 03:45:41","2","","","",""
"60211","Answer","2019-09-15 05:00:08","0","","","",""
"60213","Question","2019-09-15 06:30:08","-1","28","<deep-learning><image-classification><gpu><consumerweb>","1",""
"60214","Question","2019-09-15 07:58:29","0","334","<python><keras><cnn>","3",""
"60218","Answer","2019-09-15 10:05:18","3","","","",""
"60219","Question","2019-09-15 10:10:02","1","19","<clustering><dimensionality-reduction>","0",""
"60220","Question","2019-09-15 10:24:06","1","591","<python><feature-selection><anaconda>","1",""
"60221","Answer","2019-09-15 10:41:02","2","","","",""
"60222","Question","2019-09-15 10:41:32","3","776","<machine-learning><python><nlp><word-embeddings><spacy>","1",""
"60224","Answer","2019-09-15 11:15:02","0","","","",""
"60225","Question","2019-09-15 12:18:02","2","68","<machine-learning><nlp><lstm><word-embeddings>","0",""
"60226","Question","2019-09-15 12:19:03","5","70","<time-series><data-mining><correlation><anomaly-detection><forecasting>","2","2"
"60227","Answer","2019-09-15 12:22:38","1","","","",""
"60228","Question","2019-09-15 12:25:20","1","40","<machine-learning><python><classification><scikit-learn><multilabel-classification>","0",""
"60229","Question","2019-09-15 13:44:42","3","134","<machine-learning><nlp><google><automl>","1","1"
"60230","Question","2019-09-15 14:40:27","1","24","<machine-learning><python><scikit-learn><hyperparameter-tuning><grid-search>","0",""
"60231","Answer","2019-09-15 14:46:27","0","","","",""
"60233","Question","2019-09-15 15:18:58","1","273","<machine-learning><python><named-entity-recognition>","0",""
"60234","Answer","2019-09-15 15:26:53","0","","","",""
"60235","Answer","2019-09-15 15:29:23","1","","","",""
"60236","Question","2019-09-15 15:40:37","2","12","<machine-learning><neural-network><r><statistics><rstudio>","0",""
"60237","Question","2019-09-15 15:43:13","1","54","<data-mining><visualization><graphs><graphical-model>","0",""
"60238","Question","2019-09-15 15:54:31","1","18","<nlp><data-mining><text-mining>","1",""
"60239","Answer","2019-09-15 16:23:00","1","","","",""
"60240","Answer","2019-09-15 17:03:30","0","","","",""
"60242","Question","2019-09-15 18:07:35","6","270","<neural-network><deep-learning><cnn>","1",""
"60243","Question","2019-09-15 18:51:46","1","25","<cnn><image-classification><image-recognition><sentiment-analysis>","0",""
"60244","Answer","2019-09-15 19:42:15","1","","","",""
"60246","Answer","2019-09-15 20:16:47","0","","","",""
"60249","Answer","2019-09-15 23:32:06","0","","","",""
"60250","Question","2019-09-16 01:20:59","4","374","<visualization><linux>","2",""
"60251","Question","2019-09-16 01:42:20","1","50","<machine-learning><svm><mathematics>","1",""
"60252","Answer","2019-09-16 01:43:35","1","","","",""
"60253","Answer","2019-09-16 01:56:45","3","","","",""
"60254","Answer","2019-09-16 03:55:39","2","","","",""
"60255","Answer","2019-09-16 05:41:32","0","","","",""
"60256","Question","2019-09-16 05:42:00","1","53","<bigdata><pyspark>","0",""
"60257","Question","2019-09-16 06:06:11","2","32","<keras><tensorflow><pytorch><object-detection>","0","1"
"60258","Question","2019-09-16 06:52:32","0","191","<deep-learning><nlp><machine-translation><transformer>","1",""
"60259","Answer","2019-09-16 07:47:08","0","","","",""
"60260","Question","2019-09-16 08:43:53","1","342","<linear-regression><loss-function>","1","0"
"60261","Question","2019-09-16 08:50:27","4","4411","<nlp><lstm><nlg>","2","2"
"60262","Question","2019-09-16 08:56:51","1","177","<data-science-model>","1",""
"60263","Answer","2019-09-16 08:57:24","0","","","",""
"60264","Question","2019-09-16 09:03:19","2","648","<feature-extraction>","1",""
"60265","Answer","2019-09-16 09:06:49","2","","","",""
"60266","Question","2019-09-16 09:28:08","2","52","<nlp>","2",""
"60267","Question","2019-09-16 09:38:42","1","191","<machine-learning><python><data><preprocessing><pyspark>","1","1"
"60268","Question","2019-09-16 10:26:18","3","10436","<python><pandas><json>","1","1"
"60269","Answer","2019-09-16 10:57:41","3","","","",""
"60270","Answer","2019-09-16 11:03:15","1","","","",""
"60271","Answer","2019-09-16 11:19:04","0","","","",""
"60272","Question","2019-09-16 11:55:52","1","58","<python><time-series><lstm><forecasting>","0",""
"60273","Question","2019-09-16 12:08:38","1","16","<machine-learning><time-series>","2",""
"60274","Answer","2019-09-16 12:13:15","1","","","",""
"60275","Answer","2019-09-16 12:16:32","0","","","",""
"60276","Answer","2019-09-16 12:30:05","0","","","",""
"60277","Answer","2019-09-16 12:40:00","0","","","",""
"60278","Answer","2019-09-16 13:40:50","0","","","",""
"60279","Question","2019-09-16 14:16:42","1","483","<neural-network><reinforcement-learning><cost-function><policy-gradients>","1",""
"60281","Question","2019-09-16 14:40:06","1","427","<machine-learning><tfidf><hashingvectorizer><naive-bayes-algorithim>","3",""
"60282","Answer","2019-09-16 15:54:41","1","","","",""
"60283","Question","2019-09-16 16:09:32","1","21","<machine-learning>","0",""
"60284","Question","2019-09-16 16:17:24","0","863","<tensorflow>","1",""
"60287","Question","2019-09-16 17:45:47","1","597","<classification><preprocessing><probability><model-selection><feature-scaling>","1","0"
"60290","Question","2019-09-16 19:44:02","2","472","<classification><nlp><word-embeddings><sentiment-analysis>","2",""
"60293","Answer","2019-09-16 23:51:26","2","","","",""
"60294","Answer","2019-09-17 00:28:47","1","","","",""
"60295","Question","2019-09-17 00:58:43","1","13","<deep-learning><cloud-computing>","0",""
"60296","Question","2019-09-17 01:38:20","1","104","<neural-network>","2",""
"60298","Question","2019-09-17 05:56:47","2","1712","<machine-learning><neural-network><classification><regression><linear-regression>","2","0"
"60299","Answer","2019-09-17 06:28:03","0","","","",""
"60300","Answer","2019-09-17 06:28:33","2","","","",""
"60302","Question","2019-09-17 07:55:29","1","383","<tensorflow><gan><generative-models>","1",""
"60303","Question","2019-09-17 08:36:45","1","102","<reinforcement-learning><q-learning><dqn><monte-carlo><discounted-reward>","1",""
